   28898     29083     29084
   29083     28898     28897
   27965     28152     27966
   28154     28155     27970
   28153     28154     27967
   28153     28152     28338
   28153     27967     27966
   28152     28153     27966
   27968     27782     27967
   28154     27968     27967
   27782     27968     27783
   27783     27968     27970
   27968     28154     27970
   16253     16065     16066
   16253     16486     16438
   16810     16624     16687
   16486     16624     16438
   16624     16486     16687
   16888     17089     16996
   16657     16670     16473
   16657     16464     16648
   16277     16464     16473
   16464     16657     16473
   17367     17465     17554
   17465     17646     17554
   17465     17367     17274
   17465     17274     17443
   17646     17465     17443
   17621     17646     17443
   16256     16257     16439
   16259     16257     16075
   16257     16074     16075
   16257     16256     16074
   16261     16260     16077
   16077     16260     16076
   16260     16259     16076
    9214      9053      9052
    4520      4519      4693
    4519      4520      4345
    6071      6070      6241
   14237     14092     14236
   14092     14237     14093
   14239     14240     14095
   14099     14108     13955
   14108     14099     14256
   15976     15979     15837
   14816     14961     14964
   14958     14961     14812
   14961     14816     14812
   14665     14666     14523
   14816     14666     14812
   14666     14665     14812
   14819     14816     14964
   14822     14969     14826
   14969     14972     14826
   14826     14829     14681
   14972     14829     14826
   15691     15687     15829
   15687     15827     15829
   10946     11102     10947
   12171     12172     12021
    7747      7582      7746
    7582      7747      7583
    8400      8238      8237
    8403      8567      8404
    8566      8567      8403
    8567      8568      8404
    8568      8567      8729
    8729      8567      8728
    8567      8566      8728
    8242      8243      8078
    8243      8079      8078
    7909      7745      7744
    7745      7909      7910
    8238      8074      8237
    8074      8238      8239
    9373      9533      9534
    9690      9531      9689
    8887      8726      8725
    8726      8887      8888
    9213      9214      9052
    9214      9213      9373
    9212      9051      9050
    8891      9051      9052
    9051      9213      9052
    9213      9051      9212
   11566     11719     11720
   10006     10005     10163
   10478     10633     10634
   10164     10006     10163
   22018     21831     21951
   21199     21274     21087
   21386     21274     21199
   21274     21386     21459
   21386     21575     21459
   22140     22018     21951
   21320     21509     21514
   21509     21503     21698
   21497     21503     21309
   21702     21509     21698
   21509     21702     21514
   21923     21909     22110
   21281     21466     21464
   21648     21463     21464
   26477     26663     26664
   26663     26849     26664
   26663     26476     26662
   26476     26663     26477
   27221     27407     27408
   27407     27221     27220
   27409     27222     27408
   27223     27222     27409
   27222     27221     27408
   27222     27223     27037
   26850     26665     26664
   26849     26850     26664
   26667     26852     26854
   26852     27038     26854
   27781     27780     27966
   27780     27781     27594
   27780     27965     27966
   27780     27779     27965
   27593     27594     27408
   27407     27593     27408
   27593     27780     27594
   27780     27593     27779
   20731     20917     20915
   20917     20731     20733
   20367     20178     20364
   19824     19815     20012
   19815     19824     19630
   19049     19237     19051
   16445     16447     16631
   16458     16459     16643
   16459     16458     16274
   16276     16275     16090
   16275     16459     16274
   18744     18924     18934
   18754     18744     18934
   18744     18754     18563
   18550     18744     18563
   19307     19117     19300
   18924     19117     18934
   18941     18754     18934
   18855     18941     19042
   18941     18855     18754
   18298     18385     18483
   18385     18570     18483
   18754     18570     18563
   18570     18385     18563
   19312     19307     19498
   19414     19312     19498
   20621     20810     20813
   20810     21003     20813
   20060     19872     20056
   19971     20060     20158
   20060     19971     19872
   19685     19599     19498
   20429     20433     20244
   20433     20429     20621
   17646     17739     17554
   19647     19833     19841
   21386     21198     21385
   21198     21386     21199
   21010     20816     20813
   21003     21010     20813
   21010     20902     20816
   21010     21198     21199
   21198     21010     21003
   20902     21010     21087
   21010     21199     21087
   20612     20800     20805
   20800     20612     20605
   20411     20218     20405
   20218     20411     20225
   21934     21744     21930
   21744     21934     21747
   16120     16122     16307
   21722     21905     21725
   21905     21722     21900
   20259     20446     20263
   21001     20818     20996
   20818     20635     20632
   20635     20818     20821
   20818     21001     20821
   21001     21184     21004
   21730     21545     21725
   21548     21545     21730
   23561     23564     23378
   23380     23564     23566
   23378     23564     23380
   23375     23561     23378
   20085     20271     20088
   20449     20267     20263
   20267     20081     20263
   20267     20449     20453
   20267     20085     20081
   20271     20267     20453
   20085     20267     20271
   19896     19710     19891
   29167     29354     29353
   23565     23746     23562
   28992     28801     28986
   28801     28992     28807
   22849     23034     23035
   23034     23223     23035
   23223     23034     23221
   22850     22849     23035
   24588     24404     24585
   24406     24404     24588
   24404     24406     24221
   24771     24588     24585
   29533     29346     29341
   28161     28163     27975
   27973     28161     27975
   26778     26780     26967
   26778     26593     26780
   27371     27373     27186
   14841     14983     14981
   14983     14841     14842
   14985     14842     14844
   14985     14983     14842
   14983     14985     15125
   15540     15679     15538
   15679     15676     15538
   15395     15254     15256
   15535     15398     15538
   15398     15400     15538
   15400     15398     15259
   15259     15398     15256
   15398     15395     15256
   15395     15398     15535
   15688     15828     15826
   15688     15689     15828
   15689     15688     15550
   14985     15128     15125
   15125     15268     15265
   15268     15407     15265
   15128     15268     15125
   15407     15268     15409
   15543     15540     15403
   15405     15543     15403
   15543     15405     15545
   15420     15561     15559
   15561     15420     15423
   28341     28522     28335
   28156     28341     28335
   23599     23792     23598
   23407     23601     23406
   23601     23599     23406
   23408     23599     23598
   23408     23223     23221
   23408     23221     23406
   23599     23408     23406
   22844     23032     22847
   23221     23220     23406
   23220     23407     23406
   25538     25539     25725
   25539     25538     25352
   16898     16901     16713
   18569     18567     18756
   17648     17643     17831
   17643     17829     17831
   17085     16898     17083
   16898     17085     16901
   18201     18386     18388
   22576     22761     22657
   21273     21150     21088
   21524     21460     21645
   20036     19972     20157
   19972     20036     19851
   20529     20716     20593
   20964     21150     20965
   21150     20964     21088
    8610      8446      8448
    8448      8284      8449
   11718     11870     11719
   11719     11871     11720
   11870     11871     11719
   11871     11870     12023
   13663     13516     13662
   13808     13663     13662
    5999      5828      5997
    5657      5828      5658
   12937     12936     12790
   14414     14559     14556
   15419     15420     15559
   15420     15419     15279
   15274     15415     15413
   15276     15415     15274
   13668     13669     13524
   13380     13522     13524
   13522     13668     13524
   14534     14677     14675
   11512     11358     11511
   11358     11512     11359
   15809     15673     15812
   15248     15244     15108
   15244     15248     15387
   14680     14539     14682
   14682     14539     14540
   14539     14396     14540
   14396     14539     14394
   14680     14821     14677
   14821     14818     14677
   13971     14117     14115
   13828     13973     13826
   13973     13971     13826
   13971     13973     14117
   14117     13973     14119
   14121     14265     14119
   14265     14263     14119
   14263     14265     14408
   14265     14410     14408
   14414     14268     14271
   14552     14697     14695
   14410     14552     14408
   14552     14410     14555
   14697     14552     14555
   14838     14841     14981
   14838     14697     14841
   14697     14838     14695
   14547     14404     14548
   14547     14688     14544
   14551     14406     14408
   14692     14551     14695
   14406     14551     14548
   14551     14692     14548
   14552     14551     14408
   14551     14552     14695
   14687     14543     14544
   14687     14830     14828
   14688     14687     14544
   14830     14687     14688
   14396     14398     14540
   14398     14543     14540
   14543     14398     14400
   14398     14255     14400
   14113     14257     14111
   14968     14825     14828
   14968     14828     14970
   14825     14823     14682
   14823     14680     14682
   14821     14823     14962
   14823     14821     14680
   14543     14684     14540
   14684     14682     14540
   14684     14825     14682
   14825     14684     14828
   14684     14687     14828
   14687     14684     14543
   14974     14832     14834
   14977     14974     14834
   14973     15113     14970
   14830     14973     14970
   14973     14830     14832
   15113     14973     15115
   14973     14974     15115
   14974     14973     14832
    9958     10117      9959
   10117      9958     10116
    9482      9641      9642
    9637      9638      9478
    9958      9957     10116
    9957      9958      9799
   10113      9954     10112
   10431     10273     10430
   10585     10429     10428
    9150      9149      9310
    5312      5311      5483
    5311      5312      5140
    9311      9472      9312
    8989      9150      9151
    9792      9633      9632
    9005      9006      8844
    9167      9006      9005
    8843      9005      8844
    8843      9004      9005
    8681      8843      8844
   10130     10129     10287
   10128     10129      9970
   12885     12886     12736
   12886     12737     12736
   13856     13715     13849
   13715     13856     13727
   13326     13454     13474
   13991     14127     14133
   13991     13856     13849
   14127     14270     14133
   13624     13771     13625
    9834      9676      9674
    9838      9995      9997
    9836      9838      9678
    9836      9834      9993
    9995      9836      9993
    9836      9995      9838
    9676      9836      9678
    9834      9836      9676
   15657     15795     15797
   15800     15659     15797
   15938     15800     15797
   15800     15938     15941
   15800     15941     15802
   15657     15519     15516
   15659     15519     15657
   15662     15800     15802
   15800     15662     15659
   14699     14835     14840
     544       543       353
     543       352       353
    4524      4349      4348
     365       364       180
     364       555       363
     180       364       179
     179       364       363
     551       360       361
     548       547       356
    1775      1950      1784
    1610      1775      1784
    2949      3126      3128
     352       542       351
     542       543       729
     543       542       352
     904       896       729
     164       347       163
     349       348       165
     348       164       165
     164       348       347
     175       359       174
     360       359       175
     547       545       355
     545       354       355
     545       544       354
     545       547       732
     590       588       425
     588       423       425
     108       290       107
     423       290       425
     291       108       109
     425       291       428
     290       291       425
     291       290       108
     293       110       111
     293       111       294
     110       292       109
     292       430       428
     292       293       430
     293       292       110
     291       292       428
     292       291       109
    2819      2999      3002
    2821      2819      3002
    1149      1340      1152
    1342      1340      1529
    1340      1342      1152
     423       586       421
     586       588       764
     588       586       423
     289       106       107
     290       289       107
     289       290       423
     289       423       421
     580       416       417
    1342      1154      1152
    1154      1342      1344
    4317      4144      4320
    4144      4317      4141
      23        24       206
      23       205        22
     205        23       206
    1779      1589      1605
    1589      1415      1605
    1257      1443      1252
    1635      1631      1451
    1435      1245      1252
    1245      1060      1252
    1618      1435      1623
    1989      2166      1984
      16        17       199
    2033      1853      2036
    2396      2576      2573
    2576      2396      2398
    3823      3997      3820
    3837      3871      4016
    3871      4090      4016
    3871      3662      3725
    3662      3871      3837
    3127      3307      3302
    3307      3127      3130
    3127      2950      3130
    3127      2946      2950
    3109      3287      3286
    3108      3109      3286
    1665      1846      1664
    2750      2570      2571
    2029      1848      2030
    1848      1847      1666
    1847      1665      1666
    1665      1847      1846
    2029      1847      1848
    1669      1485      1488
    1671      1669      1488
    1667      1848      1666
    1848      1667      1849
    1667      1669      1849
    1669      1667      1485
    3287      3464      3286
    3467      3464      3287
    2939      2762      2941
    2583      2762      2581
    2762      2760      2581
    2760      2762      2939
    3111      3290      3287
    3109      3111      3287
    6345      6172      6178
    6693      6859      6689
    6859      6863      7029
    6693      6863      6859
    6863      6693      6696
    4644      4648      4820
    5511      5681      5507
    5503      5332      5507
    5677      5503      5507
    5681      5677      5507
    4461      4632      4454
    5003      5174      4999
    1550      1738      1552
    1736      1738      1550
    2292      2475      2477
    3632      3454      3631
    3454      3632      3456
    6360      6192      6190
    5682      5852      5853
    5682      5512      5510
    6027      5858      5856
    5170      5172      4998
    1479      1294      1477
    1661      1479      1477
    1296      1479      1478
    1479      1296      1294
    2202      2200      2021
      50        51       233
     214        31        32
      30        31       213
      31       214       213
     212        30       213
     218       219       504
     502       218       504
     218       502       217
     219       218        36
     722       723       916
     917       722       916
     722       917       720
     722       720       504
     722       507       723
     507       722       504
     216        34       217
     713       716       910
     908       713       910
    1660      1476      1478
    1476      1660      1658
    1101       908       910
    1103      1101       910
    1101      1103      1290
     208        26       209
    1276      1278      1460
    1278      1276      1086
    5021      4849      5023
    5195      5021      5023
    4323      4496      4320
    4846      5021      5018
    5021      4846      4849
    2736      2738      2916
    4159      4333      4157
    3100      3098      2920
    2922      3100      2920
    3100      2922      3102
    3098      3100      3276
    1646      1462      1465
    1278      1462      1460
    1649      1646      1465
    4689      4691      4516
    4514      4689      4516
    4163      4338      4340
    4338      4514      4340
    9178      9180      9339
    7534      7537      7700
    7726      7560      7562
    7047      7044      6879
    7888      7889      7724
    7877      8040      8042
    8040      7877      7876
    9520      9518      9678
    9680      9520      9678
    9355      9516      9357
    9516      9518      9357
    9676      9516      9674
    9518      9516      9676
    9518      9359      9357
    9199      9359      9360
    9359      9520      9360
    9520      9359      9518
   11833     11985     11986
   10752     10751     10907
   10751     10906     10907
    9340      9499      9501
    9837      9679      9839
    9685      9525      9527
    4689      4687      4862
    4687      4689      4514
    4512      4687      4514
    4512      4338      4336
    4338      4512      4514
    4503      4505      4329
    5382      5209      5380
    4864      4689      4862
    4689      4864      4691
    9027      9029      9189
    9029      9027      8867
    8690      8693      8854
    9660      9500      9503
    9180      9341      9339
    9341      9500      9339
    9500      9341      9503
   11237     11392     11390
   11080     11082     11235
   11082     11237     11235
   30958     30955     30771
   30958     31141     31140
   30955     30958     31140
   31321     31155     31322
   31155     31134     31322
   31134     31155     31129
   31155     31321     31136
   30971     31134     31129
   30971     30817     30957
   31133     30971     30957
   31134     30971     31133
   30218     30223     30042
   30244     30287     30130
   30069     30244     30130
   31145     30963     31136
   31145     31320     31319
   31320     31145     31136
   30963     31130     31136
   31155     31130     31129
   31130     31155     31136
   30941     30756     30755
   30941     30971     31129
   30941     30755     30817
   30971     30941     30817
   29270     29271     29086
   30009     29822     30007
   29635     29822     29637
   29822     29820     30007
   29820     29822     29635
   30566     30381     30379
   30566     30610     30711
   30568     30566     30711
   30381     30566     30568
   30445     30566     30379
   30566     30445     30610
   30005     29820     29818
   30192     30005     30130
   29820     30005     30007
   30005     30192     30007
   30069     29965     29894
   29965     30069     30130
   30005     29965     30130
   29965     30005     29818
   29630     29631     29444
   29443     29630     29444
   29630     29443     29543
   29719     29872     29894
   29719     29630     29543
   29631     29446     29444
   29446     29631     29633
   29448     29446     29633
   28338     28337     28524
   28152     28337     28338
   28712     28714     28527
   28714     28712     28898
   28712     28711     28898
   28526     28712     28527
   28711     28712     28526
   28525     28711     28526
   28525     28338     28524
   28710     28525     28524
   28711     28525     28710
   28892     28889     29076
   29078     28892     29076
   28892     28894     28707
   28894     28892     29078
   29258     29443     29444
   29083     29269     29270
   29454     29269     29268
   29269     29082     29268
   29269     29083     29082
   28155     28340     28342
   28342     28340     28526
   28340     28155     28154
   29827     29828     29642
   29641     29827     29642
   29639     29641     29454
   29639     29452     29637
   29639     29454     29452
   30974     30788     30789
   30788     30974     30973
   31346     31345     31164
   16252     16253     16438
   16253     16252     16065
   16486     16300     16484
   16253     16300     16486
   16300     16289     16484
   16289     16300     16067
   16300     16066     16067
   16300     16253     16066
   17089     17182     16996
   17367     17182     17274
   17182     17089     17274
   17061     17242     17274
   17089     17061     17274
   17061     16888     16856
   17061     17089     16888
   16670     16855     16856
   16657     16855     16670
   16264     16464     16277
   16264     16070     16258
   16070     16264     16069
   16264     16277     16069
   16841     16657     16648
   16841     16855     16657
   16440     16256     16439
   17242     17419     17443
   17419     17621     17443
   17621     17819     17646
   16629     16813     16628
   16629     16445     16631
   16813     16811     16628
   16811     16626     16628
   16626     16811     16812
    7416      7582      7583
    7415      7416      7250
    7416      7415      7582
    6070      6240      6241
    6240      6409      6241
    6240      6408      6409
    6408      6240      6239
    6240      6070      6239
    7081      7080      7247
    7082      6915      7081
    4868      5041      4869
    6070      6069      6239
    5899      5729      5728
   15278     15275     15418
   13656     13510     13509
   13655     13656     13509
   14235     14231     14370
   14231     14235     14090
   13800     13792     13944
   13792     13800     13655
   14829     14685     14681
   14685     14829     14833
   14384     14389     14241
   14240     14384     14241
   13951     13950     14095
   14096     14240     14241
   14097     14096     14241
   14096     14097     13952
   13951     14096     13952
   14240     14096     14095
   14096     13951     14095
   14380     14237     14236
   14380     14381     14237
   13510     13657     13511
   13657     13658     13511
   13657     13656     13802
   13656     13657     13510
   14094     14239     14095
   13950     14094     14095
   13658     13804     13659
   15266     15406     15410
   14405     14550     14554
   14409     14405     14554
   14550     14401     14546
   14401     14395     14546
   14401     14405     14256
   14405     14401     14550
   14689     14685     14833
   13954     14099     13955
   14099     13954     14098
   15835     15976     15837
   16164     15979     15976
   15576     15437     15434
   15437     15579     15441
   15579     15437     15576
   15245     15388     15247
   15388     15365     15505
   15365     15388     15245
   15105     14961     14958
   14956     14941     15083
   15103     14956     15083
   15103     15245     15247
   15105     15103     15247
   14956     15103     14958
   15103     15105     14958
   14941     14807     14800
   14807     14941     14956
   14665     14807     14812
   14807     14958     14812
   14807     14956     14958
   14522     14665     14523
   16898     16896     17083
   16706     16708     16521
   17829     17641     17826
   17641     17643     17457
   17643     17641     17829
   17454     17641     17457
   15817     15815     15957
   15958     15817     15957
   14969     14966     15111
   14966     14969     14822
   15109     14966     14964
   14966     15109     15111
   14966     14819     14964
   14819     14966     14822
   14969     15114     14972
   14972     15114     15117
   15255     15114     15111
   15114     14969     15111
   14678     14826     14681
   14678     14822     14826
   14672     14819     14822
   14678     14672     14822
   14672     14678     14526
   14672     14526     14525
   15109     15253     15111
   15253     15109     15250
   15253     15255     15111
   15253     15396     15255
   14829     14975     14833
   15120     14975     15117
   14975     14972     15117
   14975     14829     14972
   15965     15827     15824
   15827     15967     15829
   15965     15967     15827
   15406     15548     15410
   15548     15687     15691
   15548     15551     15410
   15551     15548     15691
   15541     15544     15401
   12779     12928     12780
   13367     13513     13514
   13367     13366     13513
   12922     12773     12921
   12773     12922     12774
   13362     13360     13501
   13508     13362     13501
   13508     13655     13509
   13362     13508     13509
   12620     12619     12768
   12619     12620     12470
   12319     12320     12169
   12919     12920     12770
   12920     12919     13068
   12920     12771     12770
   12771     12773     12623
   12771     12920     12921
   12773     12771     12921
   12922     13070     13071
   13070     12922     12921
   13364     13510     13511
   12168     12319     12169
   10792     10946     10947
   11866     11867     11715
    7747      7748      7583
    7749      7748      7914
    8726      8564      8725
    8243      8244      8079
    7909      8073      7910
    8074      8073      8237
    8073      8074      7910
    7745      7580      7744
    8075      8074      8239
    8075      8239      8240
    8076      8075      8240
    9372      9533      9373
    9213      9372      9373
    9372      9213      9212
    9849      9690      9689
    9530      9688      9689
    9531      9530      9689
    8887      9048      8888
    9049      9048      9209
    9048      9049      8888
    9369      9210      9209
    9210      9049      9209
    8889      8726      8888
    8889      9049      9050
    9049      8889      8888
   10633     10789     10634
   11256     11103     11102
   11102     11103     10947
   11103     10948     10947
   10005      9848      9847
    9847      9848      9689
    9848     10005     10006
    9848      9849      9689
    9849      9848     10006
   10479     10478     10634
   10167     10009     10008
   10164     10165     10006
   10478     10477     10633
   10324     10481     10482
   10481     10637     10482
   21575     21646     21459
   20902     20715     20816
   22140     22203     22018
   23082     22893     22890
   22893     23082     23086
   22321     22324     22133
   22324     22321     22513
   20553     20367     20364
   21320     21315     21509
   21315     21503     21509
   21503     21315     21309
   21315     21320     21126
   21301     21497     21309
   21482     21674     21681
   21674     21868     21681
   21674     21863     21868
   22113     21923     22110
   22113     21926     21923
   21709     21702     21898
   21909     21709     21898
   21702     21709     21514
   23029     23215     23222
   22672     22859     22865
   21909     22104     22110
   22104     21909     21898
   22104     22295     22110
   22295     22104     22290
   23232     23238     23045
   24435     24620     24622
   24620     24435     24434
   26108     25922     26107
   24994     25178     25179
   25178     24994     24992
   21281     21283     21466
   21466     21650     21464
   21650     21648     21464
   21652     21650     21466
   21650     21652     21835
   21291     21290     21106
   23203     23191     23387
   23547     23563     23364
   20271     20455     20273
   20638     20455     20453
   20455     20271     20453
   23199     23384     23381
   23384     23199     23201
   22769     22955     22957
   22955     22769     22767
   25553     25554     25367
   25553     25739     25554
   25554     25369     25367
   24997     24811     24999
   26863     26677     26861
   26303     26489     26305
   27043     26855     26857
   26855     27043     27041
   27046     26863     26861
   26863     27046     27049
   26855     26669     26857
   26669     26855     26670
   26482     26295     26480
   27222     27036     27221
   27036     26850     26849
   27036     27222     27037
   26850     27036     27037
   26478     26477     26664
   26665     26478     26664
   26479     26478     26665
   26850     26851     26665
   26851     26850     27037
   27038     26851     27037
   26852     26851     27038
   26479     26666     26480
   26666     26479     26665
   26666     26482     26480
   26851     26666     26665
   26666     26851     26852
   26482     26666     26667
   26666     26852     26667
   27779     27592     27778
   27593     27592     27779
   27592     27591     27778
   27592     27593     27407
   27764     27579     27577
   27034     26847     27033
   26847     26848     26662
   26848     26663     26662
   26663     26848     26849
   27034     26848     26847
   27406     27405     27591
   27592     27406     27591
   27406     27407     27220
   27406     27592     27407
   27034     27219     27220
   27219     27034     27033
   27219     27406     27220
   27406     27219     27405
   19237     19235     19423
   19235     19049     19046
   19235     19237     19049
   19425     19614     19428
   19425     19237     19423
   19609     19607     19795
   19797     19609     19795
   19797     19986     19800
   18860     18858     19046
   19049     18860     19046
   18509     18324     18320
   19440     19444     19255
   19440     19626     19630
   19444     19440     19630
   18865     18868     18679
   21097     21283     21281
   18132     18130     17945
   18860     18672     18858
   18857     18673     18859
   18306     18120     18121
   18307     18306     18121
   17940     18125     17938
   17934     17932     17748
   16815     16816     17000
   16816     16815     16631
   16815     16629     16631
   16629     16815     16813
   16816     17002     17000
   16262     16447     16445
   16262     16445     16261
   16262     16261     16078
   16079     16262     16078
   16088     16089     16274
   16275     16089     16090
   16089     16275     16274
   16269     16270     16452
   16639     16455     16641
   18120     17935     18121
   17934     17935     18120
   16642     16826     16641
   16642     16458     16643
   17568     17383     17569
   17011     17012     17197
   17012     17011     16826
   17562     17563     17748
   17754     17568     17569
   17754     17940     17938
   18542     18528     18725
   18542     18550     18359
   18744     18734     18924
   18734     18744     18550
   18734     18542     18725
   18542     18734     18550
   20051     19861     20047
   18202     18298     18111
   18298     18202     18385
   18202     18111     18015
   18191     18202     18015
   18202     18191     18385
   18570     18670     18483
   18855     18670     18754
   18670     18570     18754
   18371     18550     18563
   18550     18371     18359
   18385     18371     18563
   18191     18371     18385
   18359     18371     18177
   18371     18191     18177
   18542     18346     18528
   18346     18542     18359
   17780     17968     17783
   19227     19312     19414
   18941     19125     19042
   19125     19227     19042
   19227     19125     19312
   19117     19125     18934
   19125     18941     18934
   19125     19117     19307
   19312     19125     19307
   20994     20800     20987
   20800     20994     20805
   21183     20994     20987
   20994     21183     21193
   19492     19681     19498
   19681     19685     19498
   19675     19681     19492
   19685     19681     19872
   19685     19786     19599
   19971     19786     19872
   19786     19685     19872
   20343     20436     20530
   20436     20624     20530
   20624     20715     20530
   20715     20624     20816
   20816     20624     20813
   20624     20621     20813
   20624     20433     20621
   20624     20436     20433
   20060     20246     20158
   20246     20343     20158
   20343     20246     20436
   20244     20246     20056
   20246     20060     20056
   20433     20246     20244
   20436     20246     20433
   20051     20237     20244
   20237     20429     20244
   20237     20051     20047
   20232     20237     20047
   20429     20237     20424
