    6126      6037      5940
    6317      6415      6505
    4332      4162      4252
    2535      2461      2381
    2626      2548      2704
    2780      2861      2704
    2737      2808      2891
    4887      4714      4798
    4974      4887      5065
    4971      5063      4885
    4798      4712      4885
    4616      4529      4704
    4790      4877      4704
    4875      4790      4702
    4613      4702      4527
    2336      2262      2415
    2262      2114      2180
     919       981      1059
    1723      1801      1658
    1631      1561      1488
    1338      1479      1410
    1262      1338      1195
    1129      1059      1195
    1410      1488      1346
    1994      2070      1918
    2070      2222      2148
    1479      1550      1625
    1773      1701      1625
    1922      1773      1846
    1767      1918      1846
    2267      2336      2419
    2419      2571      2491
    3680      3597      3513
    3507      3590      3675
    3346      3507      3429
    3513      3350      3429
    2643      2569      2725
    2569      2415      2485
    4996      5095      4917
    5457      5536      5638
    5821      5639      5720
    5720      5638      5820
    5901      6002      5820
    6727      6538      6629
    6360      6449      6550
    6172      6075      5986
    6075      6176      5989
    6176      6360      6262
    5609      5696      5792
    7311      7404      7506
   43001     43137     43273
   43273     43544     43414
   42890     42750     43021
   15519     15406     15271
   15022     15154     15271
   29660     29802     29530
   29109     28975     29246
   29103     29242     28970
   27481     27619     27350
   27329     27601     27467
   12587     12484     12358
   12484     12592     12361
   12028     11901     12129
   12249     12358     12129
   11017     11239     11140
   19352     19081     19212
   10008     10108      9895
    9683      9473      9584
    9802      9683      9895
    9473      9382      9263
   12105     11878     11995
   11878     11773     11652
   11428     11543     11652
   11874     12101     11995
   12573     12344     12461
   12344     12237     12114
   11887     12005     12114
   11883     12110     12005
   12569     12461     12339
   12110     12227     12339
   11200     11098     10979
   10773     10555     10671
   10555     10460     10337
   11577     11680     11455
   11355     11230     11455
   10460     10561     10342
   10561     10779     10683
   10781     10565     10683
    7836      7749      7638
    8457      8253      8362
    8252      8455      8362
   10399     10292     10184
   10292     10401     10185
    9324      9430      9535
    9862      9755      9967
   10074     10184      9967
   10588     10370     10485
   11271     11385     11494
   11253     11478     11373
   11478     11597     11702
   11930     11824     11702
   11480     11254     11373
    8979      9076      8869
    8570      8457      8661
    9076      9286      9191
   14305     14547     14433
   14547     14675     14792
   14919     14787     15033
   14790     14919     15036
    8550      8346      8435
    6571      6382      6466
   10533     10649     10429
    7725      7923      7817
   19774     20044     19914
   23445     23308     23580
   23717     23850     23580
   17389     17129     17259
   17129     17000     16872
   17913     18044     18178
   17649     17913     17783
   18180     18047     17914
   17914     17650     17783
   17516     17649     17388
   16997     16867     17126
   16869     16997     17127
   17388     17259     17127
   28137     27998     28270
   29341     29069     29203
   29479     29341     29613
   22649     22511     22782
   12936     12813     12702
   14240     14366     14121
   15041     14795     14923
   14792     15038     14923
   15038     15168     15287
   15416     15534     15285
   15168     15036     15285
   17580     17845     17720
   15048     14931     14803
   14795     14679     14550
   14306     14433     14550
   10444     10229     10327
   10227     10443     10327
    7939      7742      7829
    8846      8963      8757
    8640      8550      8754
    8551      8640      8756
    8962      8846      8756
   11451     11351     11574
   11126     10905     11002
   11226     11126     11349
    2596      2752      2672
    2834      2758      2913
    2758      2602      2672
     763       733       641
     898       763       807
     716       853       807
     512       538       641
     853       913       995
    1263      1197      1119
    1197      1278      1134
    1134      1081       995
    2881      3040      2960
    1953      2106      2029
    2106      2173      2256
     282       283       157
     279       161       276
     283       392       276
     439       282       316
     623       716       574
     538       439       574
     873       964       820
     913       837       978
    1104      1043       964
    1043      1119       978
     125       278       280
    1497      1421      1351
    1348      1412      1492
    1641      1497      1564
    1492      1636      1564
    1433      1516      1370
    1454      1381      1528
    1381      1238      1302
    1302      1227      1370
    1516      1664      1592
    1674      1528      1592
    1860      1938      1790
    1946      1872      1796
    1714      1641      1790
    1649      1714      1796
    2318      2402      2248
    2173      2096      2248
    2096      1946      2013
    1938      2088      2013
    2226      2376      2306
    2376      2455      2530
    2687      2613      2530
    2628      2546      2703
    2613      2694      2538
    2149      2226      2074
    2002      1927      2074
    1927      1779      1849
    1044       906       977
     977       903      1041
     117       231       234
     378       273       234
     505       378       464
     231       270       374
     374       502       464
     502       554       637
     906       831       769
     831       908       772
     772       714       637
    1764      1622      1690
    1622      1552      1477
    1331      1473      1402
    1477      1334      1402
    2455      2372      2527
     562       511       646
     841       920       782
     917       841       781
     718       781       646
     227       111       225
     372       269       227
     264       369       225
     391       518       481
     518       566       654
     785       923       845
    1202      1127      1061
     991      1061       923
    6631      6731      6542
    6446      6353      6542
    8717      8925      8819
      55         6        54
       5        52        54
     463       377       320
     320       198       296
     590       463       544
     457       586       544
     368       457       318
     194       318       296
      10        62        63
      96        98        12
     211        96        63
     395       335       482
     335       211       306
     386       478       332
     209       332       306
     668       597       740
     740       815       871
    1002      1076      1140
    1420      1356      1280
    1137      1208      1280
     998      1137      1076
    1085      1148      1011
     871      1011       945
    2465      2391      2313
     563       486       610
     489       563       614
     344       402       492
    3425      3496      3586
    3912      3824      3745
    3260      3425      3344
    3177      3260      3102
    3025      2942      3102
   91466     91333     91600
   91595     91875     91752
   91881     91600     91752
   92455     92385     92632
   92390     92455     92639
   92873     92639     92938
   92935     93173     92938
   92866     92935     92632
   93197     92896     92893
   92412     92306     92122
   92347     92414     92600
   93167     92866     92863
   92853     93158     92856
   86424     86153     86294
   92182     92343     92081
   92343     92634     92529
   93383     93156     93153
   92913     93213     93153
   93373     93203     93199
   92897     93132     93199
   89541     89671     89400
   89273     89127     89400
   89381     89654     89523
   89654     89790     89925
   90458     90186     90322
   89790     89647     89921
   89647     89376     89511
   89370     89642     89511
   89642     89778     89915
   90054     90191     89921
   90186     90054     89915
   91980     92106     91827
   91558     91827     91683
   91535     91651     91800
   91258     91535     91402
   92086     91806     91956
   91800     92081     91956
   90465     90596     90735
   90596     90458     90729
   90718     90856     90993
   88202     88058     88330
   87632     87486     87758
   87486     87215     87357
   88302     88176     88030
   88574     88302     88439
   87751     88023     87899
   88030     87758     87899
   89127     88856     88996
   88011     88145     88282
   88555     88424     88282
   86718     86857     86989
   86590     86722     86450
   83307     83439     83166
   82622     82763     82895
   83166     83040     82895
   92693     92760     92954
   93410     93194     93191
   92954     93247     93191
   92233     92396     92133
   93399     93239     93235
   93239     93181     92944
   92760     92688     92950
   92688     92402     92585
   92683     92750     92944
   92396     92683     92585
   93172     93397     93175
   93235     92940     93175
   92576     92386     92675
   92391     92576     92679
   92750     92679     92940
   92380     92565     92669
   89194     88923     89060
   89729     90003     89873
   88947     88815     88674
   88394     88667     88537
   88674     88402     88537
   88667     88805     88940
   91345     91071     91204
   91071     90943     90799
   90769     90497     90635
   90492     90763     90635
   91171     91311     91040
   90914     90769     91040
   91306     91171     91037
   90763     90904     91037
   89953     90093     90225
   89826     89681     89953
   90370     90501     90229
   90497     90370     90225
   89944     90081     90216
   90360     90216     90487
   90904     90757     91030
   90757     90487     90620
   90481     90751     90620
   90888     91024     90751
   90772     90914     91046
   91319     91185     91046
   90501     90772     90644
   90507     90644     90778
   89132     89273     89404
   89409     89281     89137
   89681     89409     89549
   89676     89549     89404
   89033     89166     88894
   88349     88489     88622
   88622     88894     88765
   88062     88202     88335
   88212     88067     88340
   87791     88062     87935
   88067     87795     87935
   89424     89695     89567
   87425     87555     87697
   90032     89895     90165
   90439     90165     90299
   91233     91095     90965
   90689     90826     90965
   93364     93121     93118
   93121     93189     92887
   92634     92694     92891
   92694     92629     92887
   93345     93164     93161
   92857     93086     93161
   92847     93075     93151
   92058     92319     92164
   92323     92063     92164
   91925     92058     91777
   91228     91506     91372
   91632     91510     91777
   91510     91233     91372
   90835     90696     90970
   91095     91238     90970
   91651     91529     91796
   93075     93071     93332
   91865     91706     91990
   92283     92578     92460
   91062     91339     91210
   90796     90521     90665
   93017     92946     92706
   89715     89987     89858
   92992     92988     93221
   93225     92929     92926
   92685     92992     92926
   92980     92915     92677
   92449     92158     92336
   92017     91901     92158
   91901     91619     91771
   91115     91259     91390
   91259     91110     91386
   91512     91652     91386
   92389     92500     92206
   92978     92741     93051
   92741     92495     92570
   93030     93025     93246
   93250     92959     92956
   92716     93030     92956
   93037     93254     93041
   92959     93037     92721
   92710     92545     92467
   92368     92181     92472
   92545     92716     92472
   93018     93014     93292
   91572     91720     91458
   91448     91714     91572
   91310     91448     91173
   93059     93272     93062
   92746     92981     93059
   92990     92751     93062
   92500     92746     92580
   92751     92508     92580
   92776     92532     92598
   91278     91411     91137
   92513     92756     92589
   93288     93085     93082
   91011     90879     91148
   90885     91011     91154
      35       127       129
     115       118        31
      39       171       173
    1314      1391      1250
    1180      1109      1250
    1100      1239      1167
    1242      1102      1167
    3905      3987      3818
    4182      4014      4095
    4269      4182      4352
    4436      4524      4352
    4009      4177      4095
    4697      4783      4871
    5503      5410      5589
    5414      5503      5594
    5687      5594      5777
    3204      3121      3045
    2958      3045      2886
    3856      3690      3768
    3690      3604      3525
    3686      3850      3768
    4471      4390      4563
    3457      3381      3543
    3444      3366      3528
    3604      3693      3528
    3370      3444      3532
    3697      3611      3532
    3716      3881      3793
     174        57       172
     201       315       172
     459       431       336
     213        64       210
     179       323       210
   10378     10160     10272
    9949     10060     10166
    9736      9949      9848
   10166     10382     10279
   10387     10171     10279
   12395     12626     12521
    6370      6184      6268
    6946      7138      7035
   24860     24996     25135
   25274     25412     25139
   25405     25274     25135
   23734     23593     23867
   23999     24138     23867
    9662      9558      9770
    9872      9984      9770
   11371     11598     11479
   11376     11479     11601
   11249     11371     11148
   12737     12611     12504
    8809      8709      8604
    9217      9319      9428
   10405     10514     10298
   10194     10080     10298
    8709      8813      8607
    8509      8401      8607
   10511     10405     10293
   10076     10183     10293
     195       197        80
    1023       965       886
     959      1021       883
     749       813       886
     813       746       883
    1014       878       956
     878       808       741
     741       607       687
     609       743       692
     746       611       692
     611       535       474
     474       350       440
     345       435       467
     607       530       467
     197       345       236
     530       609       470
     440       347       470
     238        83       236
     200       238       347
    1455      1387      1312
    1312      1171      1244
    1600      1455      1532
    1169      1310      1244
    3379      3456      3293
    1735      1668      1589
    1443      1588      1522
    1372      1443      1300
    1236      1157      1300
    1522      1589      1444
    1744      1597      1673
    1597      1532      1453
    1307      1450      1384
    1310      1384      1453
    1527      1448      1594
    1668      1739      1594
    1450      1527      1596
    1741      1673      1596
    4655      4482      4575
    4748      4827      4653
    4479      4653      4575
    3974      4064      4142
    4482      4405      4310
    5010      4834      4928
    4834      4755      4659
    4317      4408      4488
    5001      4825      4921
    4825      4748      4649
    2130      2203      2052
    2368      2521      2450
    2605      2524      2678
    2524      2370      2450
    3796      3964      3888
   10272     10156     10372
    9016      9223      9121
    4997      4921      4822
    5714      5634      5533
    6350      6443      6257
    6443      6634      6544
    7205      7302      7399
    5693      5877      5790
    4092      3923      4000
    3915      4084      4000
    3824      3915      3751
    3670      3586      3751
    4180      4092      4261
    3989      3908      4078
    3743      3819      3908
    3740      3906      3819
    3906      3984      4075
    7753      7554      7642
    8041      8155      7952
    7845      7753      7952
    6026      5843      5925
    6784      6683      6594
    6440      6350      6251
    6251      6066      6159
    6980      7068      7175
    7561      7457      7366
    7387      7291      7191
    7184      6989      7079
    6986      7178      7079
    5872      5690      5779
    7291      7391      7197
    7302      7200      7396
    1184      1049      1116
     771       902       843
     777       634       695
     631       773       695
    1049       974       905
     773       843       905
     927       860       793
      17        74        76
     229       114        76
     110       228        74
     228       349       317
     351       229       317
      19        79        81
     120       122        20
     235       120        81
     576       504       629
     691       771       629
     504       354       414
     414       351       500
     625       768       691
     572       625       500
    1182      1116      1046
     902       970      1046
    1035      1106      1172
      93        23        90
     126        87       241
      22       126       128
     245        90       128
     361       513       423
     327       361       241
     516       364       423
     364       331       245
    1365      1288      1221
    1080      1146      1221
    1288      1367      1223
    1150      1084      1223
     371       429       522
     251       371       337
     522       645       588
     373       253       337
      25        97       100
     138       140        26
     253       138       100
     112        29       109
     150       112       268
      30       150       152
     271       115       152
     388       353       271
     536       388       442
     533       442       384
     348       384       268
     144       106       260
      28       144       146
     266       109       146
     379       529       437
     342       379       260
     437       532       382
     382       348       266
     713       653       795
     656       713       798
     860       930       795
     930      1071       993
     932       864       798
    1074       932       993
     104       222        69
     346       223       312
     222       344       312
      71        15        69
     223       108        71
    3062      2975      3134
    2298      2373      2220
    2370      2298      2218
    2150      2073      2220
    2073      1924      1996
    2745      2819      2663
     541       667       608
     876       946       811
     671       543       608
     729       671       811
     288       370       411
     451       546       401
     363       281       401
     662       719       802
     719       659       799
     938       868       802
    1079       938       999
     864       935       799
     935      1075       999
    1500      1358      1425
    1075      1141      1215
    1358      1282      1215
    1354      1498      1425
    1141      1074      1212
    1277      1354      1212
    1565      1495      1638
    1935      1787      1857
    3278      3201      3363
    3525      3363      3439
    1712      1791      1646
    1570      1500      1646
   35947     36087     35817
   35682     35543     35817
   35543     35273     35402
   35264     35536     35402
   35286     35154     35013
   34611     34469     34742
   34873     35013     34742
   37035     37179     36906
   37675     37802     37947
   38229     37954     38082
   37947     38220     38082
   33504     33367     33638
   33206     33350     33076
   35551     35682     35823
   35559     35286     35417
   35278     35551     35417
   36096     35963     35823
